CREATE TABLE ZipCode (_id INTEGER PRIMARY KEY, ZipCode varchar(5), ZipCodeType varchar(25), City varchar(30), State varchar(2))
INSERT INTO ZipCode VALUES(45047,77305,'PO BOX','CONROE','TX')
INSERT INTO ZipCode VALUES(45048,77306,'STANDARD','CONROE','TX')
INSERT INTO ZipCode VALUES(45049,77306,'STANDARD','CUT AND SHOOT','TX')
INSERT INTO ZipCode VALUES(45050,77315,'STANDARD','NORTH HOUSTON','TX')
INSERT INTO ZipCode VALUES(45051,77316,'STANDARD','MONTGOMERY','TX')
INSERT INTO ZipCode VALUES(45052,77318,'STANDARD','WILLIS','TX')
INSERT INTO ZipCode VALUES(45053,77320,'STANDARD','HUNTSVILLE','TX')
INSERT INTO ZipCode VALUES(45054,77325,'PO BOX','KINGWOOD','TX')
INSERT INTO ZipCode VALUES(45055,77325,'PO BOX','HUMBLE','TX')
INSERT INTO ZipCode VALUES(45056,77326,'PO BOX','ACE','TX')
INSERT INTO ZipCode VALUES(45057,77327,'STANDARD','CLEVELAND','TX')
INSERT INTO ZipCode VALUES(45058,77328,'STANDARD','CLEVELAND','TX')
INSERT INTO ZipCode VALUES(45059,77331,'STANDARD','COLDSPRING','TX')
INSERT INTO ZipCode VALUES(45060,77332,'PO BOX','DALLARDSVILLE','TX')
INSERT INTO ZipCode VALUES(45061,77333,'PO BOX','DOBBIN','TX')
INSERT INTO ZipCode VALUES(45062,77334,'PO BOX','DODGE','TX')
INSERT INTO ZipCode VALUES(45063,77335,'STANDARD','GOODRICH','TX')
INSERT INTO ZipCode VALUES(45064,77336,'STANDARD','HUFFMAN','TX')
INSERT INTO ZipCode VALUES(45065,77337,'PO BOX','HUFSMITH','TX')
INSERT INTO ZipCode VALUES(45066,77337,'PO BOX','TOMBALL','TX')
INSERT INTO ZipCode VALUES(45067,77338,'STANDARD','HUMBLE','TX')
INSERT INTO ZipCode VALUES(45068,77339,'STANDARD','KINGWOOD','TX')
INSERT INTO ZipCode VALUES(45069,77339,'STANDARD','HUMBLE','TX')
INSERT INTO ZipCode VALUES(45070,77340,'STANDARD','HUNTSVILLE','TX')
INSERT INTO ZipCode VALUES(45071,77341,'UNIQUE','HUNTSVILLE','TX')
INSERT INTO ZipCode VALUES(45072,77342,'PO BOX','HUNTSVILLE','TX')
INSERT INTO ZipCode VALUES(45073,77343,'UNIQUE','HUNTSVILLE','TX')
INSERT INTO ZipCode VALUES(45074,77344,'UNIQUE','HUNTSVILLE','TX')
INSERT INTO ZipCode VALUES(45075,77345,'STANDARD','KINGWOOD','TX')
INSERT INTO ZipCode VALUES(45076,77345,'STANDARD','HUMBLE','TX')
INSERT INTO ZipCode VALUES(45077,77346,'STANDARD','HUMBLE','TX')
INSERT INTO ZipCode VALUES(45078,77346,'STANDARD','ATASCOCITA','TX')
INSERT INTO ZipCode VALUES(45079,77346,'STANDARD','KINGWOOD','TX')
INSERT INTO ZipCode VALUES(45080,77347,'PO BOX','HUMBLE','TX')
INSERT INTO ZipCode VALUES(45081,77348,'UNIQUE','HUNTSVILLE','TX')
INSERT INTO ZipCode VALUES(45082,77349,'UNIQUE','HUNTSVILLE','TX')
INSERT INTO ZipCode VALUES(45083,77350,'PO BOX','LEGGETT','TX')
INSERT INTO ZipCode VALUES(45084,77351,'STANDARD','LIVINGSTON','TX')
INSERT INTO ZipCode VALUES(45085,77351,'STANDARD','SEGNO','TX')
INSERT INTO ZipCode VALUES(45086,77353,'PO BOX','MAGNOLIA','TX')
INSERT INTO ZipCode VALUES(45087,77354,'STANDARD','MAGNOLIA','TX')
INSERT INTO ZipCode VALUES(45088,77354,'STANDARD','DECKER PR','TX')
INSERT INTO ZipCode VALUES(45089,77354,'STANDARD','DECKER PRAIRIE','TX')
INSERT INTO ZipCode VALUES(45090,77354,'STANDARD','THE WOODLANDS','TX')
INSERT INTO ZipCode VALUES(45091,77355,'STANDARD','MAGNOLIA','TX')
INSERT INTO ZipCode VALUES(45092,77355,'STANDARD','DECKER PR','TX')
INSERT INTO ZipCode VALUES(45093,77355,'STANDARD','DECKER PRAIRIE','TX')
INSERT INTO ZipCode VALUES(45094,77355,'STANDARD','STAGECOACH','TX')
INSERT INTO ZipCode VALUES(45095,77356,'STANDARD','MONTGOMERY','TX')
INSERT INTO ZipCode VALUES(45096,77357,'STANDARD','NEW CANEY','TX')
INSERT INTO ZipCode VALUES(45097,77357,'STANDARD','ROMAN FOREST','TX')
INSERT INTO ZipCode VALUES(45098,77358,'STANDARD','NEW WAVERLY','TX')
INSERT INTO ZipCode VALUES(45099,77359,'STANDARD','OAKHURST','TX')
INSERT INTO ZipCode VALUES(45100,77360,'STANDARD','ONALASKA','TX')
INSERT INTO ZipCode VALUES(45101,77362,'STANDARD','PINEHURST','TX')
INSERT INTO ZipCode VALUES(45102,77363,'STANDARD','PLANTERSVILLE','TX')
INSERT INTO ZipCode VALUES(45103,77363,'STANDARD','TODD MISSION','TX')
INSERT INTO ZipCode VALUES(45104,77364,'STANDARD','POINTBLANK','TX')
INSERT INTO ZipCode VALUES(45105,77365,'STANDARD','PORTER','TX')
INSERT INTO ZipCode VALUES(45106,77367,'PO BOX','RIVERSIDE','TX')
INSERT INTO ZipCode VALUES(45107,77368,'PO BOX','ROMAYOR','TX')
INSERT INTO ZipCode VALUES(45108,77369,'PO BOX','RYE','TX')
INSERT INTO ZipCode VALUES(45109,77371,'STANDARD','SHEPHERD','TX')
INSERT INTO ZipCode VALUES(45110,77372,'STANDARD','SPLENDORA','TX')
INSERT INTO ZipCode VALUES(45111,77372,'STANDARD','PATTON VILLAGE','TX')
INSERT INTO ZipCode VALUES(45112,77372,'STANDARD','PATTON VLG','TX')
INSERT INTO ZipCode VALUES(45113,77373,'STANDARD','SPRING','TX')
INSERT INTO ZipCode VALUES(45114,77374,'PO BOX','THICKET','TX')
INSERT INTO ZipCode VALUES(45115,77375,'STANDARD','TOMBALL','TX')
INSERT INTO ZipCode VALUES(45116,77375,'STANDARD','THE WOODLANDS','TX')
INSERT INTO ZipCode VALUES(45117,77376,'PO BOX','VOTAW','TX')
INSERT INTO ZipCode VALUES(45118,77377,'STANDARD','TOMBALL','TX')
INSERT INTO ZipCode VALUES(45119,77378,'STANDARD','WILLIS','TX')
INSERT INTO ZipCode VALUES(45120,77379,'STANDARD','SPRING','TX')
INSERT INTO ZipCode VALUES(45121,77379,'STANDARD','KLEIN','TX')
INSERT INTO ZipCode VALUES(45122,77380,'STANDARD','SPRING','TX')
INSERT INTO ZipCode VALUES(45123,77380,'STANDARD','SHENANDOAH','TX')
INSERT INTO ZipCode VALUES(45124,77380,'STANDARD','THE WOODLANDS','TX')
INSERT INTO ZipCode VALUES(45125,77381,'STANDARD','SPRING','TX')
INSERT INTO ZipCode VALUES(45126,77381,'STANDARD','SHENANDOAH','TX')
INSERT INTO ZipCode VALUES(45127,77381,'STANDARD','THE WOODLANDS','TX')
INSERT INTO ZipCode VALUES(45128,77382,'STANDARD','SPRING','TX')
INSERT INTO ZipCode VALUES(45129,77382,'STANDARD','THE WOODLANDS','TX')
INSERT INTO ZipCode VALUES(45130,77383,'PO BOX','SPRING','TX')
INSERT INTO ZipCode VALUES(45131,77384,'STANDARD','CONROE','TX')
INSERT INTO ZipCode VALUES(45132,77384,'STANDARD','SHENANDOAH','TX')
INSERT INTO ZipCode VALUES(45133,77384,'STANDARD','THE WOODLANDS','TX')
INSERT INTO ZipCode VALUES(45134,77385,'STANDARD','CONROE','TX')
INSERT INTO ZipCode VALUES(45135,77385,'STANDARD','OAK RIDGE N','TX')
INSERT INTO ZipCode VALUES(45136,77385,'STANDARD','OAK RIDGE NORTH','TX')
INSERT INTO ZipCode VALUES(45137,77385,'STANDARD','SHENANDOAH','TX')
INSERT INTO ZipCode VALUES(45138,77385,'STANDARD','THE WOODLANDS','TX')
INSERT INTO ZipCode VALUES(45139,77386,'STANDARD','SPRING','TX')
INSERT INTO ZipCode VALUES(45140,77386,'STANDARD','OAK RIDGE N','TX')
INSERT INTO ZipCode VALUES(45141,77386,'STANDARD','OAK RIDGE NORTH','TX')
INSERT INTO ZipCode VALUES(45142,77386,'STANDARD','THE WOODLANDS','TX')
INSERT INTO ZipCode VALUES(45143,77387,'PO BOX','SPRING','TX')
INSERT INTO ZipCode VALUES(45144,77387,'PO BOX','THE WOODLANDS','TX')
INSERT INTO ZipCode VALUES(45145,77388,'STANDARD','SPRING','TX')
INSERT INTO ZipCode VALUES(45146,77389,'STANDARD','SPRING','TX')
INSERT INTO ZipCode VALUES(45147,77389,'STANDARD','KLEIN','TX')
INSERT INTO ZipCode VALUES(45148,77389,'STANDARD','THE WOODLANDS','TX')
INSERT INTO ZipCode VALUES(45149,77391,'PO BOX','SPRING','TX')
INSERT INTO ZipCode VALUES(45150,77391,'PO BOX','KLEIN','TX')
INSERT INTO ZipCode VALUES(45151,77393,'PO BOX','SPRING','TX')
INSERT INTO ZipCode VALUES(45152,77393,'PO BOX','THE WOODLANDS','TX')
INSERT INTO ZipCode VALUES(45153,77396,'STANDARD','HUMBLE','TX')
INSERT INTO ZipCode VALUES(45154,77399,'UNIQUE','LIVINGSTON','TX')
INSERT INTO ZipCode VALUES(45155,77401,'STANDARD','BELLAIRE','TX')
INSERT INTO ZipCode VALUES(45156,77402,'PO BOX','BELLAIRE','TX')
INSERT INTO ZipCode VALUES(45157,77404,'PO BOX','BAY CITY','TX')
INSERT INTO ZipCode VALUES(45158,77404,'PO BOX','SARGENT','TX')
INSERT INTO ZipCode VALUES(45159,77406,'STANDARD','RICHMOND','TX')
INSERT INTO ZipCode VALUES(45160,77407,'STANDARD','RICHMOND','TX')
INSERT INTO ZipCode VALUES(45161,77410,'PO BOX','CYPRESS','TX')
INSERT INTO ZipCode VALUES(45162,77411,'PO BOX','ALIEF','TX')
INSERT INTO ZipCode VALUES(45163,77412,'PO BOX','ALTAIR','TX')
INSERT INTO ZipCode VALUES(45164,77413,'PO BOX','BARKER','TX')
INSERT INTO ZipCode VALUES(45165,77414,'STANDARD','BAY CITY','TX')
INSERT INTO ZipCode VALUES(45166,77414,'STANDARD','CLEMVILLE','TX')
INSERT INTO ZipCode VALUES(45167,77414,'STANDARD','SARGENT','TX')
INSERT INTO ZipCode VALUES(45168,77415,'PO BOX','CEDAR LANE','TX')
INSERT INTO ZipCode VALUES(45169,77417,'STANDARD','BEASLEY','TX')
INSERT INTO ZipCode VALUES(45170,77418,'STANDARD','BELLVILLE','TX')
INSERT INTO ZipCode VALUES(45171,77419,'PO BOX','BLESSING','TX')
INSERT INTO ZipCode VALUES(45172,77420,'STANDARD','BOLING','TX')
INSERT INTO ZipCode VALUES(45173,77422,'STANDARD','BRAZORIA','TX')
INSERT INTO ZipCode VALUES(45174,77423,'STANDARD','BROOKSHIRE','TX')
INSERT INTO ZipCode VALUES(45175,77423,'STANDARD','PATTISON','TX')
INSERT INTO ZipCode VALUES(45176,77426,'STANDARD','CHAPPELL HILL','TX')
INSERT INTO ZipCode VALUES(45177,77428,'PO BOX','COLLEGEPORT','TX')
INSERT INTO ZipCode VALUES(45178,77429,'STANDARD','CYPRESS','TX')
INSERT INTO ZipCode VALUES(45179,77430,'STANDARD','DAMON','TX')
INSERT INTO ZipCode VALUES(45180,77431,'PO BOX','DANCIGER','TX')
INSERT INTO ZipCode VALUES(45181,77432,'STANDARD','DANEVANG','TX')
INSERT INTO ZipCode VALUES(45182,77433,'STANDARD','CYPRESS','TX')
INSERT INTO ZipCode VALUES(45183,77434,'STANDARD','EAGLE LAKE','TX')
INSERT INTO ZipCode VALUES(45184,77435,'STANDARD','EAST BERNARD','TX')
INSERT INTO ZipCode VALUES(45185,77436,'PO BOX','EGYPT','TX')
INSERT INTO ZipCode VALUES(45186,77437,'STANDARD','EL CAMPO','TX')
INSERT INTO ZipCode VALUES(45187,77440,'PO BOX','ELMATON','TX')
INSERT INTO ZipCode VALUES(45188,77441,'STANDARD','FULSHEAR','TX')
INSERT INTO ZipCode VALUES(45189,77441,'STANDARD','WESTON LAKES','TX')
INSERT INTO ZipCode VALUES(45190,77442,'STANDARD','GARWOOD','TX')
INSERT INTO ZipCode VALUES(45191,77443,'PO BOX','GLEN FLORA','TX')
INSERT INTO ZipCode VALUES(45192,77444,'STANDARD','GUY','TX')
INSERT INTO ZipCode VALUES(45193,77445,'STANDARD','HEMPSTEAD','TX')
INSERT INTO ZipCode VALUES(45194,77445,'STANDARD','PINE ISLAND','TX')
INSERT INTO ZipCode VALUES(45195,77445,'STANDARD','PRAIRIE VIEW','TX')
INSERT INTO ZipCode VALUES(45196,77446,'PO BOX','PRAIRIE VIEW','TX')
INSERT INTO ZipCode VALUES(45197,77447,'STANDARD','HOCKLEY','TX')
INSERT INTO ZipCode VALUES(45198,77448,'STANDARD','HUNGERFORD','TX')
INSERT INTO ZipCode VALUES(45199,77449,'STANDARD','KATY','TX')
INSERT INTO ZipCode VALUES(45200,77449,'STANDARD','PARK ROW','TX')
INSERT INTO ZipCode VALUES(45201,77450,'STANDARD','KATY','TX')
INSERT INTO ZipCode VALUES(45202,77450,'STANDARD','PARK ROW','TX')
INSERT INTO ZipCode VALUES(45203,77451,'PO BOX','KENDLETON','TX')
INSERT INTO ZipCode VALUES(45204,77452,'PO BOX','KENNEY','TX')
INSERT INTO ZipCode VALUES(45205,77453,'PO BOX','LANE CITY','TX')
INSERT INTO ZipCode VALUES(45206,77454,'PO BOX','LISSIE','TX')
INSERT INTO ZipCode VALUES(45207,77455,'STANDARD','LOUISE','TX')
INSERT INTO ZipCode VALUES(45208,77456,'PO BOX','MARKHAM','TX')
INSERT INTO ZipCode VALUES(45209,77457,'PO BOX','MATAGORDA','TX')
INSERT INTO ZipCode VALUES(45210,77458,'PO BOX','MIDFIELD','TX')
INSERT INTO ZipCode VALUES(45211,77459,'STANDARD','MISSOURI CITY','TX')
INSERT INTO ZipCode VALUES(45212,77459,'STANDARD','SIENNA PLANT','TX')
INSERT INTO ZipCode VALUES(45213,77459,'STANDARD','SIENNA PLANTATION','TX')
INSERT INTO ZipCode VALUES(45214,77460,'PO BOX','NADA','TX')
INSERT INTO ZipCode VALUES(45215,77461,'STANDARD','NEEDVILLE','TX')
INSERT INTO ZipCode VALUES(45216,77463,'PO BOX','OLD OCEAN','TX')
INSERT INTO ZipCode VALUES(45217,77464,'PO BOX','ORCHARD','TX')
INSERT INTO ZipCode VALUES(45218,77465,'STANDARD','PALACIOS','TX')
INSERT INTO ZipCode VALUES(45219,77466,'PO BOX','PATTISON','TX')
INSERT INTO ZipCode VALUES(45220,77467,'PO BOX','PIERCE','TX')
INSERT INTO ZipCode VALUES(45221,77468,'STANDARD','PLEDGER','TX')
INSERT INTO ZipCode VALUES(45222,77469,'STANDARD','RICHMOND','TX')
INSERT INTO ZipCode VALUES(45223,77469,'STANDARD','BOOTH','TX')
INSERT INTO ZipCode VALUES(45224,77469,'STANDARD','CLODINE','TX')
INSERT INTO ZipCode VALUES(45225,77469,'STANDARD','ROSENBERG','TX')
INSERT INTO ZipCode VALUES(45226,77470,'STANDARD','ROCK ISLAND','TX')
INSERT INTO ZipCode VALUES(45227,77471,'STANDARD','ROSENBERG','TX')
INSERT INTO ZipCode VALUES(45228,77473,'PO BOX','SAN FELIPE','TX')
INSERT INTO ZipCode VALUES(45229,77474,'STANDARD','SEALY','TX')
INSERT INTO ZipCode VALUES(45230,77475,'PO BOX','SHERIDAN','TX')
INSERT INTO ZipCode VALUES(45231,77476,'PO BOX','SIMONTON','TX')
INSERT INTO ZipCode VALUES(45232,77477,'STANDARD','STAFFORD','TX')
INSERT INTO ZipCode VALUES(45233,77477,'STANDARD','MEADOWS PLACE','TX')
INSERT INTO ZipCode VALUES(45234,77478,'STANDARD','SUGAR LAND','TX')
INSERT INTO ZipCode VALUES(45235,77479,'STANDARD','SUGAR LAND','TX')
INSERT INTO ZipCode VALUES(45236,77480,'STANDARD','SWEENY','TX')
INSERT INTO ZipCode VALUES(45237,77481,'PO BOX','THOMPSONS','TX')
INSERT INTO ZipCode VALUES(45238,77482,'STANDARD','VAN VLECK','TX')
INSERT INTO ZipCode VALUES(45239,77483,'STANDARD','WADSWORTH','TX')
INSERT INTO ZipCode VALUES(45240,77484,'STANDARD','WALLER','TX')
INSERT INTO ZipCode VALUES(45241,77484,'STANDARD','PRAIRIE VIEW','TX')
INSERT INTO ZipCode VALUES(45242,77485,'STANDARD','WALLIS','TX')
INSERT INTO ZipCode VALUES(45243,77486,'STANDARD','WEST COLUMBIA','TX')
INSERT INTO ZipCode VALUES(45244,77487,'PO BOX','SUGAR LAND','TX')
INSERT INTO ZipCode VALUES(45245,77488,'STANDARD','WHARTON','TX')
INSERT INTO ZipCode VALUES(45246,77489,'STANDARD','MISSOURI CITY','TX')
INSERT INTO ZipCode VALUES(45247,77491,'PO BOX','KATY','TX')
INSERT INTO ZipCode VALUES(45248,77491,'PO BOX','PARK ROW','TX')
INSERT INTO ZipCode VALUES(45249,77492,'PO BOX','KATY','TX')
INSERT INTO ZipCode VALUES(45250,77493,'STANDARD','KATY','TX')
INSERT INTO ZipCode VALUES(45251,77493,'STANDARD','PARK ROW','TX')
INSERT INTO ZipCode VALUES(45252,77494,'STANDARD','KATY','TX')
INSERT INTO ZipCode VALUES(45253,77494,'STANDARD','PARK ROW','TX')
INSERT INTO ZipCode VALUES(45254,77496,'PO BOX','SUGAR LAND','TX')
INSERT INTO ZipCode VALUES(45255,77497,'PO BOX','STAFFORD','TX')
INSERT INTO ZipCode VALUES(45256,77498,'STANDARD','SUGAR LAND','TX')
INSERT INTO ZipCode VALUES(45257,77501,'PO BOX','PASADENA','TX')
INSERT INTO ZipCode VALUES(45258,77502,'STANDARD','PASADENA','TX')
INSERT INTO ZipCode VALUES(45259,77503,'STANDARD','PASADENA','TX')
INSERT INTO ZipCode VALUES(45260,77504,'STANDARD','PASADENA','TX')
INSERT INTO ZipCode VALUES(45261,77505,'STANDARD','PASADENA','TX')
INSERT INTO ZipCode VALUES(45262,77506,'STANDARD','PASADENA','TX')
INSERT INTO ZipCode VALUES(45263,77507,'STANDARD','PASADENA','TX')
INSERT INTO ZipCode VALUES(45264,77508,'PO BOX','PASADENA','TX')
INSERT INTO ZipCode VALUES(45265,77510,'STANDARD','SANTA FE','TX')
INSERT INTO ZipCode VALUES(45266,77510,'STANDARD','ALTA LOMA','TX')
INSERT INTO ZipCode VALUES(45267,77511,'STANDARD','ALVIN','TX')
INSERT INTO ZipCode VALUES(45268,77512,'PO BOX','ALVIN','TX')
INSERT INTO ZipCode VALUES(45269,77514,'STANDARD','ANAHUAC','TX')
INSERT INTO ZipCode VALUES(45270,77514,'STANDARD','MONROE CITY','TX')
INSERT INTO ZipCode VALUES(45271,77515,'STANDARD','ANGLETON','TX')
INSERT INTO ZipCode VALUES(45272,77515,'STANDARD','HOLIDAY LAKES','TX')
INSERT INTO ZipCode VALUES(45273,77515,'STANDARD','RICHWOOD','TX')
INSERT INTO ZipCode VALUES(45274,77516,'PO BOX','ANGLETON','TX')
INSERT INTO ZipCode VALUES(45275,77517,'STANDARD','SANTA FE','TX')
INSERT INTO ZipCode VALUES(45276,77517,'STANDARD','ARCADIA','TX')
INSERT INTO ZipCode VALUES(45277,77518,'STANDARD','BACLIFF','TX')
INSERT INTO ZipCode VALUES(45278,77519,'STANDARD','BATSON','TX')
INSERT INTO ZipCode VALUES(45279,77520,'STANDARD','BAYTOWN','TX')
INSERT INTO ZipCode VALUES(45280,77520,'STANDARD','BEACH CITY','TX')
INSERT INTO ZipCode VALUES(45281,77520,'STANDARD','COVE','TX')
INSERT INTO ZipCode VALUES(45282,77520,'STANDARD','MONT BELVIEU','TX')
INSERT INTO ZipCode VALUES(45283,77520,'STANDARD','OLD RIVER-WINFREE','TX')
INSERT INTO ZipCode VALUES(45284,77520,'STANDARD','OLD RVR-WNFRE','TX')
INSERT INTO ZipCode VALUES(45285,77521,'STANDARD','BAYTOWN','TX')
INSERT INTO ZipCode VALUES(45286,77522,'PO BOX','BAYTOWN','TX')
INSERT INTO ZipCode VALUES(45287,77523,'STANDARD','BAYTOWN','TX')
INSERT INTO ZipCode VALUES(45288,77523,'STANDARD','BEACH CITY','TX')
INSERT INTO ZipCode VALUES(45289,77523,'STANDARD','COVE','TX')
INSERT INTO ZipCode VALUES(45290,77523,'STANDARD','MONT BELVIEU','TX')
INSERT INTO ZipCode VALUES(45291,77523,'STANDARD','OLD RIVER-WINFREE','TX')
INSERT INTO ZipCode VALUES(45292,77523,'STANDARD','OLD RVR-WNFRE','TX')
INSERT INTO ZipCode VALUES(45293,77530,'STANDARD','CHANNELVIEW','TX')
INSERT INTO ZipCode VALUES(45294,77531,'STANDARD','CLUTE','TX')
INSERT INTO ZipCode VALUES(45295,77531,'STANDARD','RICHWOOD','TX')
INSERT INTO ZipCode VALUES(45296,77532,'STANDARD','CROSBY','TX')
INSERT INTO ZipCode VALUES(45297,77533,'PO BOX','DAISETTA','TX')
INSERT INTO ZipCode VALUES(45298,77534,'STANDARD','DANBURY','TX')
INSERT INTO ZipCode VALUES(45299,77535,'STANDARD','DAYTON','TX')
INSERT INTO ZipCode VALUES(45300,77535,'STANDARD','DAYTON LAKES','TX')
INSERT INTO ZipCode VALUES(45301,77535,'STANDARD','MONT BELVIEU','TX')
INSERT INTO ZipCode VALUES(45302,77535,'STANDARD','OLD RIVER-WINFREE','TX')
INSERT INTO ZipCode VALUES(45303,77535,'STANDARD','OLD RVR-WNFRE','TX')
INSERT INTO ZipCode VALUES(45304,77536,'STANDARD','DEER PARK','TX')
INSERT INTO ZipCode VALUES(45305,77538,'STANDARD','DEVERS','TX')
INSERT INTO ZipCode VALUES(45306,77539,'STANDARD','DICKINSON','TX')
INSERT INTO ZipCode VALUES(45307,77539,'STANDARD','SAN LEON','TX')
INSERT INTO ZipCode VALUES(45308,77541,'STANDARD','FREEPORT','TX')
INSERT INTO ZipCode VALUES(45309,77541,'STANDARD','JONES CREEK','TX')
INSERT INTO ZipCode VALUES(45310,77541,'STANDARD','OYSTER CREEK','TX')
INSERT INTO ZipCode VALUES(45311,77541,'STANDARD','QUINTANA','TX')
INSERT INTO ZipCode VALUES(45312,77541,'STANDARD','SURFSIDE BCH','TX')
INSERT INTO ZipCode VALUES(45313,77541,'STANDARD','SURFSIDE BEACH','TX')
INSERT INTO ZipCode VALUES(45314,77542,'PO BOX','FREEPORT','TX')
INSERT INTO ZipCode VALUES(45315,77545,'STANDARD','FRESNO','TX')
INSERT INTO ZipCode VALUES(45316,77546,'STANDARD','FRIENDSWOOD','TX')
INSERT INTO ZipCode VALUES(45317,77547,'STANDARD','GALENA PARK','TX')
INSERT INTO ZipCode VALUES(45318,77549,'PO BOX','FRIENDSWOOD','TX')
INSERT INTO ZipCode VALUES(45319,77550,'STANDARD','GALVESTON','TX')
INSERT INTO ZipCode VALUES(45320,77551,'STANDARD','GALVESTON','TX')
INSERT INTO ZipCode VALUES(45321,77552,'PO BOX','GALVESTON','TX')
INSERT INTO ZipCode VALUES(45322,77553,'PO BOX','GALVESTON','TX')
INSERT INTO ZipCode VALUES(45323,77554,'STANDARD','GALVESTON','TX')
INSERT INTO ZipCode VALUES(45324,77554,'STANDARD','JAMAICA BEACH','TX')
INSERT INTO ZipCode VALUES(45325,77554,'STANDARD','TIKI ISLAND','TX')
INSERT INTO ZipCode VALUES(45326,77555,'UNIQUE','GALVESTON','TX')
INSERT INTO ZipCode VALUES(45327,77560,'STANDARD','HANKAMER','TX')
INSERT INTO ZipCode VALUES(45328,77561,'PO BOX','HARDIN','TX')
INSERT INTO ZipCode VALUES(45329,77562,'STANDARD','HIGHLANDS','TX')
INSERT INTO ZipCode VALUES(45330,77563,'STANDARD','HITCHCOCK','TX')
INSERT INTO ZipCode VALUES(45331,77563,'STANDARD','BAYOU VISTA','TX')
INSERT INTO ZipCode VALUES(45332,77564,'STANDARD','HULL','TX')
INSERT INTO ZipCode VALUES(45333,77565,'STANDARD','KEMAH','TX')
INSERT INTO ZipCode VALUES(45334,77565,'STANDARD','CLEAR LAKE SHORES','TX')
INSERT INTO ZipCode VALUES(45335,77565,'STANDARD','CLEAR LK SHRS','TX')
INSERT INTO ZipCode VALUES(45336,77566,'STANDARD','LAKE JACKSON','TX')
INSERT INTO ZipCode VALUES(45337,77566,'STANDARD','RICHWOOD','TX')
INSERT INTO ZipCode VALUES(45338,77568,'STANDARD','LA MARQUE','TX')
INSERT INTO ZipCode VALUES(45339,77571,'STANDARD','LA PORTE','TX')
INSERT INTO ZipCode VALUES(45340,77571,'STANDARD','SHOREACRES','TX')
INSERT INTO ZipCode VALUES(45341,77572,'PO BOX','LA PORTE','TX')
INSERT INTO ZipCode VALUES(45342,77573,'STANDARD','LEAGUE CITY','TX')
INSERT INTO ZipCode VALUES(45343,77574,'PO BOX','LEAGUE CITY','TX')
INSERT INTO ZipCode VALUES(45344,77575,'STANDARD','LIBERTY','TX')
INSERT INTO ZipCode VALUES(45345,77575,'STANDARD','AMES','TX')
INSERT INTO ZipCode VALUES(45346,77577,'STANDARD','LIVERPOOL','TX')
INSERT INTO ZipCode VALUES(45347,77578,'STANDARD','MANVEL','TX')
INSERT INTO ZipCode VALUES(45348,77580,'PO BOX','MONT BELVIEU','TX')
INSERT INTO ZipCode VALUES(45349,77581,'STANDARD','PEARLAND','TX')
INSERT INTO ZipCode VALUES(45350,77581,'STANDARD','BROOKSIDE VILLAGE','TX')
INSERT INTO ZipCode VALUES(45351,77581,'STANDARD','BROOKSIDE VL','TX')
INSERT INTO ZipCode VALUES(45352,77582,'PO BOX','RAYWOOD','TX')
INSERT INTO ZipCode VALUES(45353,77583,'STANDARD','ROSHARON','TX')
INSERT INTO ZipCode VALUES(45354,77583,'STANDARD','ARCOLA','TX')
INSERT INTO ZipCode VALUES(45355,77584,'STANDARD','PEARLAND','TX')
INSERT INTO ZipCode VALUES(45356,77585,'STANDARD','SARATOGA','TX')
INSERT INTO ZipCode VALUES(45357,77586,'STANDARD','SEABROOK','TX')
INSERT INTO ZipCode VALUES(45358,77586,'STANDARD','EL LAGO','TX')
INSERT INTO ZipCode VALUES(45359,77586,'STANDARD','TAYLOR LAKE VILLAGE','TX')
INSERT INTO ZipCode VALUES(45360,77586,'STANDARD','TAYLOR LK VLG','TX')
INSERT INTO ZipCode VALUES(45361,77587,'STANDARD','SOUTH HOUSTON','TX')
INSERT INTO ZipCode VALUES(45362,77588,'PO BOX','PEARLAND','TX')
INSERT INTO ZipCode VALUES(45363,77590,'STANDARD','TEXAS CITY','TX')
INSERT INTO ZipCode VALUES(45364,77591,'STANDARD','TEXAS CITY','TX')
INSERT INTO ZipCode VALUES(45365,77592,'PO BOX','TEXAS CITY','TX')
INSERT INTO ZipCode VALUES(45366,77597,'STANDARD','WALLISVILLE','TX')
INSERT INTO ZipCode VALUES(45367,77598,'STANDARD','WEBSTER','TX')
INSERT INTO ZipCode VALUES(45368,77611,'STANDARD','BRIDGE CITY','TX')
INSERT INTO ZipCode VALUES(45369,77612,'STANDARD','BUNA','TX')
INSERT INTO ZipCode VALUES(45370,77613,'PO BOX','CHINA','TX')
INSERT INTO ZipCode VALUES(45371,77614,'PO BOX','DEWEYVILLE','TX')
INSERT INTO ZipCode VALUES(45372,77615,'PO BOX','EVADALE','TX')
INSERT INTO ZipCode VALUES(45373,77616,'STANDARD','FRED','TX')
INSERT INTO ZipCode VALUES(45374,77617,'PO BOX','GILCHRIST','TX')
INSERT INTO ZipCode VALUES(45375,77619,'STANDARD','GROVES','TX')
INSERT INTO ZipCode VALUES(45376,77622,'STANDARD','HAMSHIRE','TX')
INSERT INTO ZipCode VALUES(45377,77623,'STANDARD','HIGH ISLAND','TX')
INSERT INTO ZipCode VALUES(45378,77624,'STANDARD','HILLISTER','TX')
